id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
104,MT0970,Pisang-pisang,Xylopia Spp,Pohon Muda,icon/young_tree.svg,-,30,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6736124,101.4292599,84.19747645,1.49,Belum,-,-,-,8/23/2021 4:13,"50,000.00","1,110.12",-,Brown (1997),media/1629702941934.jpg,media/1629702924872.jpg,media/1629702890340.jpg,media/1629702840577.jpg,adopsipohonriau/104
105,MT0971,Ringgit-ringgit,Carallia brachiata,Pohon Muda,icon/young_tree.svg,-,36,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6736813,101.4290914,41.0338021,1.51,Belum,-,-,-,8/23/2021 5:34,"50,000.00","1,913.16",-,Krisnawati et al. (2012),media/1629704069102.jpg,media/1629704274416.jpg,media/1629704264705.jpg,media/1629704052390.jpg,adopsipohonriau/105
106,MT0972,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,30,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6735979,101.4291859,95.46659357,1.52,Belum,-,-,-,8/23/2021 6:38,"50,000.00","1,388.68",-,Krisnawati et al. (2012),media/1629704327309.jpg,media/1629704400088.jpg,media/1629704379634.jpg,media/1629704341345.jpg,adopsipohonriau/106
107,MT0973,Balam Putih,Madhuca ovata ,Pohon Muda,icon/young_tree.svg,-,35,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6737188,101.4291344,66.33633131,1.51,Belum,-,-,-,8/23/2021 7:41,"50,000.00","1,728.40",-,Krisnawati et al. (2012),media/1629704489353.jpg,media/1629704582863.jpg,media/1629704572489.jpg,media/1629704560131.jpg,adopsipohonriau/107
108,MT0974,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,33,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6736469,101.4294759,38.19950792,1.51,Belum,-,-,-,8/23/2021 8:43,"50,000.00","1,789.15",-,Krisnawati et al. (2012),media/1629704647323.jpg,media/1629704731515.jpg,media/1629704715434.jpg,media/1629704679232.jpg,adopsipohonriau/108
109,MT0975,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,-,46,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6737461,101.4293123,52.13683702,1.52,Belum,-,-,-,8/23/2021 9:46,"200,000.00","3,259.78",-,Krisnawati et al. (2012),media/1629704783835.jpg,media/1629704850771.jpg,media/1629704841173.jpg,media/1629704805305.jpg,adopsipohonriau/109
110,MT0976,Cempedak Air,Artocarpus teysmanii ,Pohon Muda,icon/young_tree.svg,-,35,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6736044,101.4293811,90.11380621,1.53,Belum,-,-,-,8/23/2021 10:49,"50,000.00","1,639.62",-,Brown (1997),media/1629705022336.jpg,media/1629705056731.jpg,media/1629705047095.jpg,media/1629705005388.jpg,adopsipohonriau/110
111,MT0977,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,-,37,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6735443,101.4293774,78.15573999,1.53,Belum,-,-,-,8/23/2021 11:51,"50,000.00",911.79,-,Krisnawati et al. (2012),media/1629705214987.jpg,media/1629705204414.jpg,media/1629705189378.jpg,media/1629705169037.jpg,adopsipohonriau/111
112,MT0978,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,-,38,13,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6736865,101.4293235,60.96528821,1.52,Belum,-,-,-,8/23/2021 12:54,"50,000.00",893.49,-,Krisnawati et al. (2012),media/1629705270532.jpg,media/1629705358514.jpg,media/1629705344907.jpg,media/1629705334598.jpg,adopsipohonriau/112
113,MT0979,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,-,35,11,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6738027,101.4295493,49.65384485,1.51,Belum,-,-,-,8/23/2021 1:56,"50,000.00",646.49,-,Krisnawati et al. (2012),media/1629705444638.jpg,media/1629705502147.jpg,media/1629705492758.jpg,media/1629705432768.jpg,adopsipohonriau/113
114,MT0980,Ringgit-ringgit,Carallia brachiata,Pohon Muda,icon/young_tree.svg,-,38,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6738396,101.4295505,78.23953238,1.53,Belum,-,-,-,8/23/2021 2:59,"50,000.00","1,779.53",-,Krisnawati et al. (2012),media/1629705568475.jpg,media/1629705622468.jpg,media/1629705611114.jpg,media/1629705581530.jpg,adopsipohonriau/114
115,MT0981,Pagar-pagar,Ixonanthes icosandra,Pohon Muda,icon/young_tree.svg,-,38,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6739185,101.4296389,73.00336215,1.55,Belum,-,-,-,8/23/2021 4:00,"50,000.00","2,123.13",-,Krisnawati et al. (2012),media/1629705705730.jpg,media/1629705749434.jpg,media/1629705734930.jpg,media/1629705690365.jpg,adopsipohonriau/115
116,MT0982,Pagar-pagar,Ixonanthes icosandra,Pohon Dewasa,icon/mature_tree.svg,-,44,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6739096,101.4294059,73.96921151,1.55,Belum,-,-,-,8/23/2021 5:03,"200,000.00","2,979.73",-,Krisnawati et al. (2012),media/1629705799973.jpg,media/1629705880490.jpg,media/1629705870846.jpg,media/1629705811223.jpg,adopsipohonriau/116
117,MT0983,Gaharu,Aquilaria malaccensis,Pohon Muda,icon/young_tree.svg,-,31,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6738475,101.4295907,79.71413747,1.56,Belum,-,-,-,8/23/2021 6:05,"50,000.00",543.97,-,Krisnawati et al. (2012),media/1629705979468.jpg,media/1629706053152.jpg,media/1629706040211.jpg,media/1629705992897.jpg,adopsipohonriau/117
118,MT0984,Merimbungan,Callerya atropurpurea,Pohon Muda,icon/young_tree.svg,-,36,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6738864,101.4294348,58.67980728,1.55,Belum,-,-,-,8/25/2021 2:21,"50,000.00","1,603.90",-,Krisnawati et al. (2012),media/1629861834039.jpg,media/1629861853440.jpg,media/1629861845665.jpg,media/1629861820704.jpg,adopsipohonriau/118
119,MT0985,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,31,15,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6740065,101.4295085,38.18968914,1.55,Belum,-,-,-,8/25/2021 3:26,"50,000.00",827.55,-,Krisnawati et al. (2012),media/1629862063069.jpg,media/1629862050543.jpg,media/1629862042386.jpg,media/1629862074461.jpg,adopsipohonriau/119
120,MT0986,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,39,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6739917,101.4295581,80.84622513,1.55,Belum,-,-,-,8/25/2021 4:29,"50,000.00","2,801.03",-,Krisnawati et al. (2012),media/1629862257723.jpg,media/1629862248029.jpg,media/1629862240355.jpg,media/1629862265627.jpg,adopsipohonriau/120
121,MT0987,Gerunggang,Cratoxylon arborescans,Pohon Muda,icon/young_tree.svg,-,38,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6741359,101.4294484,36.21453342,1.57,Belum,-,-,-,8/25/2021 5:33,"50,000.00","2,018.85",-,Brown (1997),media/1629862495797.jpg,media/1629862483522.jpg,media/1629862470224.jpg,media/1629862504784.jpg,adopsipohonriau/121
122,MT0988,Terap,Cratoxylon arborescans,Pohon Dewasa,icon/mature_tree.svg,-,47,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6741203,101.4293288,21.12439085,1.57,Belum,-,-,-,8/25/2021 6:37,"200,000.00","3,456.68",-,Brown (1997),media/1629862727789.jpg,media/1629862715812.jpg,media/1629862706974.jpg,media/1629862754610.jpg,adopsipohonriau/122
123,MT0989,Mahoni,Swietenia macrophylla,Pohon Dewasa,icon/mature_tree.svg,-,54,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6741647,101.4294464,55.1315154,1.58,Belum,-,-,-,8/25/2021 7:40,"200,000.00","3,601.18",-,Krisnawati et al. (2012),media/1629862934872.jpg,media/1629862922483.jpg,media/1629862911952.jpg,media/1629862945714.jpg,adopsipohonriau/123
124,MT0990,Pagar-pagar,Ixonanthes icosandra,Pohon Dewasa,icon/mature_tree.svg,-,40,21,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6744597,101.4293267,9.275287604,1.57,Belum,-,-,-,8/25/2021 8:44,"200,000.00","2,727.73",-,Krisnawati et al. (2012),media/1629863152897.jpg,media/1629863132924.jpg,media/1629863123112.jpg,media/1629863167751.jpg,adopsipohonriau/124
125,MT0991,Mahoni,Swietenia macrophylla,Pohon Muda,icon/young_tree.svg,-,34,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6744267,101.4293147,42.76341709,1.58,Belum,-,-,-,8/25/2021 9:47,"50,000.00","1,388.41",-,Krisnawati et al. (2012),media/1629863334383.jpg,media/1629863314858.jpg,media/1629863304715.jpg,media/1629863345540.jpg,adopsipohonriau/125
126,MT0992,Kelat,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,-,90,23,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747717,101.4291294,46.10355032,1.6,Belum,-,-,-,8/25/2021 10:52,"200,000.00","15,399.29",-,Krisnawati et al. (2012),media/1629863618355.jpg,media/1629863606621.jpg,media/1629863592698.jpg,media/1629863628747.jpg,adopsipohonriau/126
127,MT0993,Gaharu,Aquilaria malaccensis,Pohon Muda,icon/young_tree.svg,-,36,14,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6746838,101.4292762,56.43255565,1.6,Belum,-,-,-,8/25/2021 11:56,"50,000.00",728.35,-,Krisnawati et al. (2012),media/1629863870653.jpg,media/1629863855749.jpg,media/1629863847309.jpg,media/1629863880204.jpg,adopsipohonriau/127
128,MT0994,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,34,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748226,101.4294146,41.82961045,1.63,Belum,-,-,-,8/25/2021 1:00,"50,000.00","1,250.59",-,Krisnawati et al. (2012),media/1629864074332.jpg,media/1629864064122.jpg,media/1629864055504.jpg,media/1629864084551.jpg,adopsipohonriau/128
129,MT0995,Keranji,Diallium indum,Pohon Muda,icon/young_tree.svg,-,31,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748654,101.4293593,62.01244088,1.63,Belum,-,-,-,8/25/2021 2:20,"50,000.00","1,206.14",-,Brown (1997),media/1629865283769.jpg,media/1629865266730.jpg,media/1629865256214.jpg,media/1629865294287.jpg,adopsipohonriau/129
130,MT0996,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,39,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748141,101.42935,68.41842057,1.65,Belum,-,-,-,8/25/2021 3:23,"50,000.00","1,728.44",-,Krisnawati et al. (2012),media/1629865438515.jpg,media/1629865426578.jpg,media/1629865418875.jpg,media/1629865447076.jpg,adopsipohonriau/130
131,MT0997,Kelat,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,-,68,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748141,101.42935,68.41842057,1.65,Belum,-,-,-,8/25/2021 4:25,"200,000.00","7,773.84",-,Krisnawati et al. (2012),media/1629865569302.jpg,media/1629865557029.jpg,media/1629865546515.jpg,media/1629865581711.jpg,adopsipohonriau/131
132,MT0998,Merimbungan,Callerya atropurpurea,Pohon Muda,icon/young_tree.svg,-,34,16,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.674728,101.429441,48.85020342,1.64,Belum,-,-,-,8/25/2021 5:28,"50,000.00","1,434.57",-,Krisnawati et al. (2012),media/1629865743847.jpg,media/1629865822370.jpg,media/1629865814910.jpg,media/1629865831849.jpg,adopsipohonriau/132
133,MT0999,Kedondong,Dacryodes angulata,Pohon Dewasa,icon/mature_tree.svg,-,44,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747441,101.4294554,29.10820952,1.64,Belum,-,-,-,8/25/2021 6:31,"200,000.00","2,910.81",-,Krisnawati et al. (2012),media/1629865949743.jpg,media/1629865927763.jpg,media/1629865918835.jpg,media/1629865959705.jpg,adopsipohonriau/133
134,MT1000,Tempunik,Artocarpus rigidus,Pohon Muda,icon/young_tree.svg,-,33,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747856,101.4294175,42.54204819,1.64,Belum,-,-,-,8/25/2021 7:33,"50,000.00","1,247.49",-,Krisnawati et al. (2012),media/1629866095470.jpg,media/1629866083681.jpg,media/1629866074912.jpg,media/1629866105460.jpg,adopsipohonriau/134
135,MT1001,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,32,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747856,101.4294175,42.54204819,1.64,Belum,-,-,-,8/25/2021 8:37,"50,000.00",994.86,-,Krisnawati et al. (2012),media/1629866308249.jpg,media/1629866298523.jpg,media/1629866283133.jpg,media/1629866316433.jpg,adopsipohonriau/135
136,MT1002,Pagar-pagar,Ixonanthes icosandra,Pohon Dewasa,icon/mature_tree.svg,-,44,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748983,101.4289434,54.24228714,1.64,Belum,-,-,-,8/26/2021 7:27,"200,000.00","2,979.73",-,Krisnawati et al. (2012),media/1629945005084.jpg,media/1629944992023.jpg,media/1629944982151.jpg,media/1629945015071.jpg,adopsipohonriau/136
137,MT1003,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,36,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748961,101.4288821,66.65623049,1.64,Belum,-,-,-,8/26/2021 8:31,"50,000.00","1,323.85",-,Krisnawati et al. (2012),media/1629945173231.jpg,media/1629945161773.jpg,media/1629945154794.jpg,media/1629945182459.jpg,adopsipohonriau/137
138,MT1004,Kedondong,Dacryodes angulata,Pohon Dewasa,icon/mature_tree.svg,-,44,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748061,101.4290263,42.33246693,1.63,Belum,-,-,-,8/26/2021 9:34,"200,000.00","2,910.81",-,Krisnawati et al. (2012),media/1629945349770.jpg,media/1629945338478.jpg,media/1629945328191.jpg,media/1629945362088.jpg,adopsipohonriau/138
139,MT1005,Ringgit-ringgit,Carallia brachiata,Pohon Dewasa,icon/mature_tree.svg,-,43,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6746779,101.4290307,83.52954096,1.63,Belum,-,-,-,8/26/2021 10:38,"200,000.00","2,852.96",-,Krisnawati et al. (2012),media/1629945609591.jpg,media/1629945597628.jpg,media/1629945583870.jpg,media/1629945624001.jpg,adopsipohonriau/139
140,MT1006,Pagar-pagar,Ixonanthes icosandra,Pohon Muda,icon/young_tree.svg,-,34,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748056,101.4287845,49.02318448,1.63,Belum,-,-,-,8/26/2021 11:42,"50,000.00","1,893.85",-,Krisnawati et al. (2012),media/1629945782020.jpg,media/1629945770012.jpg,media/1629945762149.jpg,media/1629945791161.jpg,adopsipohonriau/140
141,MT1007,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,32,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747958,101.4288545,44.73737702,1.61,Belum,-,-,-,8/26/2021 12:44,"50,000.00",994.86,-,Krisnawati et al. (2012),media/1629946008079.jpg,media/1629945990707.jpg,media/1629945980952.jpg,media/1629946019014.jpg,adopsipohonriau/141
142,MT1008,Simpur,Dillenia grandifolia,Pohon Muda,icon/young_tree.svg,-,32,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747803,101.4288757,65.42776251,1.62,Belum,-,-,-,8/26/2021 1:48,"50,000.00","1,479.54",-,Krisnawati et al. (2012),media/1629946195890.jpg,media/1629946184851.jpg,media/1629946172978.jpg,media/1629946210076.jpg,adopsipohonriau/142
143,MT1009,Kelat,Eugenia sp.,Pohon Muda,icon/young_tree.svg,-,31,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747765,101.4287064,41.79983507,1.62,Belum,-,-,-,8/26/2021 2:52,"50,000.00","1,513.76",-,Krisnawati et al. (2012),media/1629946433577.jpg,media/1629946424102.jpg,media/1629946416491.jpg,media/1629946443035.jpg,adopsipohonriau/143
144,MT1010,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,31,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748377,101.4287117,32.2342334,1.62,Belum,-,-,-,8/26/2021 3:56,"50,000.00",988.72,-,Krisnawati et al. (2012),media/1629946651165.jpg,media/1629946642835.jpg,media/1629946635695.jpg,media/1629946660954.jpg,adopsipohonriau/144
145,MT1011,Terap,Artocarpus elasticus,Pohon Dewasa,icon/mature_tree.svg,-,48,20,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747742,101.4286986,47.23326459,1.61,Belum,-,-,-,8/26/2021 4:59,"200,000.00","2,572.64",-,Krisnawati et al. (2012),media/1629946814744.jpg,media/1629946804042.jpg,media/1629946794791.jpg,media/1629946831365.jpg,adopsipohonriau/145
146,MT1012,Keranji,Diallium indum,Pohon Muda,icon/young_tree.svg,-,35,21,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747285,101.4287466,49.17622013,1.62,Belum,-,-,-,8/26/2021 6:02,"50,000.00","1,639.62",-,Brown (1997),media/1629947119569.jpg,media/1629947110988.jpg,media/1629947099829.jpg,media/1629947127186.jpg,adopsipohonriau/146
147,MT1013,Kelumpang,Sterculia spp,Pohon Muda,icon/young_tree.svg,-,31,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6747775,101.4285156,72.58819211,1.61,Belum,-,-,-,8/26/2021 7:07,"50,000.00","1,206.14",-,Brown (1997),media/1629947379413.jpg,media/1629947362214.jpg,media/1629947370629.jpg,media/1629947389155.jpg,adopsipohonriau/147
148,MT1014,Terap,Artocarpus elasticus,Pohon Muda,icon/young_tree.svg,-,34,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748278,101.428468,45.61379585,1.61,Belum,-,-,-,8/26/2021 8:12,"50,000.00","1,184.09",-,Krisnawati et al. (2012),media/1629947574520.jpg,media/1629947565112.jpg,media/1629947557359.jpg,media/1629947582513.jpg,adopsipohonriau/148
149,MT1015,Terap,Artocarpus elasticus,Pohon Dewasa,icon/mature_tree.svg,-,50,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.674806,101.4286151,48.13486987,1.61,Belum,-,-,-,8/26/2021 9:14,"200,000.00","2,513.77",-,Krisnawati et al. (2012),media/1629947709935.jpg,media/1629947700799.jpg,media/1629947692335.jpg,media/1629947719959.jpg,adopsipohonriau/149
150,MT10Q6,Kandis,Garcinia sp.,Pohon Muda,icon/young_tree.svg,-,35,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6748898,101.4284786,42.00499093,1.61,Belum,-,-,-,8/26/2021 10:20,"50,000.00","2,408.26",-,Krisnawati et al. (2012),media/1629948086867.jpg,media/1629948078244.jpg,media/1629948071593.jpg,media/1629948093731.jpg,adopsipohonriau/150
151,MT1017,Cempedak Air,Artocarpus teysmanii ,Pohon Muda,icon/young_tree.svg,-,33,19,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6749147,101.4287591,45.95482317,1.61,Belum,-,-,-,8/26/2021 11:25,"50,000.00","1,412.84",-,Brown (1997),media/1629948398674.jpg,media/1629948388573.jpg,media/1629948377840.jpg,media/1629948411607.jpg,adopsipohonriau/151
152,MT1018,Pelawan,Tristaniopsis whieteana,Pohon Muda,icon/young_tree.svg,-,37,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6750749,101.4287121,83.49742021,1.62,Belum,-,-,-,8/26/2021 12:29,"50,000.00","1,887.13",-,Brown (1997),media/1629948607652.jpg,media/1629948598695.jpg,media/1629948591543.jpg,media/1629948615512.jpg,adopsipohonriau/152
153,MT1019,Siluk,Gironniera parvifolia,Pohon Muda,icon/young_tree.svg,-,33,17,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6750595,101.428899,58.84091762,1.63,Belum,-,-,-,8/26/2021 1:32,"50,000.00","1,412.84",-,Brown (1997),media/1629948805602.jpg,media/1629948797158.jpg,media/1629948789752.jpg,media/1629948812699.jpg,adopsipohonriau/153
154,MT1020,Kandis,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,-,43,18,Tahura Sultan Syarif Qasim,Mineral,Km 1,0.6752644,101.4287342,49.39364361,1.64,Belum,-,-,-,8/26/2021 2:35,"200,000.00","3,414.25",-,Krisnawati et al. (2012),media/1629949000662.jpg,media/1629948992002.jpg,media/1629948984661.jpg,media/1629949009802.jpg,adopsipohonriau/154
